Ship-to party,Shipment Route,Region Code,광역도시,시군구,담당 RDC 코드,담당 RDC 명
KP13072,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
KP13073,KRD00A,AGA,서울특별시,동대문구,11R2,평택RDC
KP13074,KRD8H0,HGA,경기도,양주시,11R2,평택RDC
KP13075,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
KP13076,KRD305,FDA,인천광역시,부평구,11R2,평택RDC
KP13077,KRD8M0,GKA,경기도,용인시 기흥구,11R2,평택RDC
KP13078,KRD8C0,GFA,경기도,수원시 권선구,11R2,평택RDC
KP13079,KRD8E1,FTA,경기도,안산시 상록구,11R2,평택RDC
KP13080,KRD502,DCA,대전광역시,서구,11RC,계룡RDC
KP13081,KRDA92,EGA,충청북도,청주시 청원구,11RC,계룡RDC
KP13082,KRD403,IAA,광주광역시,북구,11RC,계룡RDC
KP13083,KRD201,OEA,대구광역시,달서구,11RD,칠곡RDC
KP13084,KRD10C,LIA,부산광역시,연제구,11RD,칠곡RDC
KP13085,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KP13087,KRD840,GSA,경기도,광주시,11R2,평택RDC
KP13088,KRD202,OHA,대구광역시,달성군,11RD,칠곡RDC
KP13089,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
KP13090,KRDFC4,MIA,경상남도,창원시 진해구,11RD,칠곡RDC
KP13091,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
KP13092,KRD8E1,FTA,경기도,안산시 상록구,11R2,평택RDC
KP13093,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KP13094,KRD00B,AXA,서울특별시,동작구,11R2,평택RDC
KP13098,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
KP13100,KRDEL0,OMA,경상북도,칠곡군,11RD,칠곡RDC
KP13101,KRD890,HHA,경기도,동두천시,11R2,평택RDC
KP13106,KRDA60,ERA,충청북도,제천시,11R9,제천RDC
KP13107,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
KP13108,KRDDJ0,INA,전라남도,함평군,11RC,계룡RDC
KP13110,KRD900,CCA,강원도,강릉시,11R9,제천RDC
KP13111,KRD870,FNA,경기도,김포시,11R2,평택RDC
KP13112,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
KP13113,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KP13114,KRD205,ODA,대구광역시,서구,11RD,칠곡RDC
KP13115,KRD600,NAA,울산광역시,남구,11RD,칠곡RDC
KP13119,KRDDE0,INB,전라남도,영암군,11RC,계룡RDC
KP13120,KRD204,OCA,대구광역시,북구,11RD,칠곡RDC
KP13121,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP13122,KRDCB1,JMA,전라북도,전주시 완산구,11RC,계룡RDC
KP13123,KRD301,FHA,인천광역시,계양구,11R2,평택RDC
KP13124,KRD900,CCA,강원도,강릉시,11R2,평택RDC
KP13125,KRD00E,ANA,서울특별시,서초구,11R2,평택RDC
KP13126,KRDFC1,MAA,경상남도,창원시 마산회원구,11RD,칠곡RDC
KP13127,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
KP13128,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
KP13129,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
KP13136,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
KP13137,KRD500,C61,대전광역시,대덕구,11RC,계룡RDC
KP13138,KRD8J0,GVA,경기도,여주시,11R9,제천RDC
KP13139,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KP13140,KRDC80,JRA,전라북도,익산시,11RC,계룡RDC
KP13141,KRD101,LHA,부산광역시,금정구,11RD,칠곡RDC
KP13142,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KP13143,KRD980,CIA,강원도,원주시,11R9,제천RDC
KP13144,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
KP13156,KRDB90,DOA,충청남도,아산시,11RC,계룡RDC
KP13159,KRDC20,JVA,전라북도,김제시,11RC,계룡RDC
KP13164,KRD9H0,CKA,강원도,횡성군,11R9,제천RDC
KP13166,KRD820,FUA,경기도,과천시,11R2,평택RDC
KP13168,KRD100,LKA,부산광역시,강서구,11RD,칠곡RDC
KP13170,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KP13171,KRD00J,ATA,서울특별시,영등포구,11R2,평택RDC
KP13172,KRDEM0,PNA,경상북도,포항시 남구,11RD,칠곡RDC
KP13173,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KP13174,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP13177,KRD700,DQA,세종특별자치시,세종특별자치시,11RC,계룡RDC
KP13179,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KP13180,KRDG00,NFE,제주특별자치도,서귀포시,11RB,제주RDC
KP13181,KRDE10,PLA,경상북도,경주시,11RD,칠곡RDC
KP13184,KRDE60,OTA,경상북도,문경시,11RD,칠곡RDC
KP13185,KRDFB0,MDA,경상남도,창녕군,11RD,칠곡RDC
KP13186,KRDFD0,MJA,경상남도,통영시,11RD,칠곡RDC
KP13187,KRD8M0,GJA,경기도,용인시 기흥구,11R2,평택RDC
KP13191,KRDE10,PLA,경상북도,경주시,11RD,칠곡RDC
KP13193,KRD401,IDA,광주광역시,남구,11RC,계룡RDC
KP13196,KRD840,GSA,경기도,광주시,11R2,평택RDC
KP13197,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
KP13198,KRDA91,EIA,충청북도,청주시 서원구,11RC,계룡RDC
KP13200,KRDFC2,MHA,경상남도,창원시 성산구,11RD,칠곡RDC
KP13201,KRD503,DDA,대전광역시,유성구,11RC,계룡RDC
KP13202,KRD8E0,FTA,경기도,안산시 단원구,11R2,평택RDC
KP13203,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KP13205,KRDAA0,EPA,충청북도,충주시,11R9,제천RDC
KP13206,KRD108,LNA,부산광역시,사상구,11RD,칠곡RDC
KP13207,KRD600,NAA,울산광역시,남구,11RD,칠곡RDC
KP13208,KRDA80,EJA,충청북도,진천군,11R2,평택RDC
KP13210,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
KP13211,KRD005,ASA,서울특별시,광진구,11R2,평택RDC
KP13212,KRDE60,OTA,경상북도,문경시,11RD,칠곡RDC
KP13213,KRD870,FNA,경기도,김포시,11R2,평택RDC
KP13214,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP13215,KRD10F,LJA,부산광역시,해운대구,11RD,칠곡RDC
KP13216,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
KP13219,KRD840,GSA,경기도,광주시,11R2,평택RDC
KP13220,KRD8R0,GLA,경기도,평택시,11R2,평택RDC
KP13221,KRDDA0,JAA,전라남도,순천시,11RC,계룡RDC
KP13222,KRDG10,C73,제주특별자치도,제주시,11RB,제주RDC
KP13223,KRD8J0,GVA,경기도,여주시,11R9,제천RDC
KP13224,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KP13225,KRDD80,IRA,전라남도,무안군,11RC,계룡RDC
KP13228,KRD8A0,FPA,경기도,부천시 원미구,11R2,평택RDC
KP13229,KRD8M0,GKA,경기도,용인시 기흥구,11R2,평택RDC
KP13230,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
KP13232,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP13244,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KP13246,KRD870,FNA,경기도,김포시,11R2,평택RDC
KP13247,KRD8J0,GVA,경기도,여주시,11R9,제천RDC
KP13249,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KP13252,KRDA40,ENA,충청북도,옥천군,11RC,계룡RDC
KP13254,KRD970,CLA,강원도,영월군,11R9,제천RDC
KP13255,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP13256,KRD8B2,GRA,경기도,성남시 중원구,11R2,평택RDC
KP13257,KRD840,GSA,경기도,광주시,11R2,평택RDC
KP13258,KRDDG0,IGA,전라남도,장성군,11RC,계룡RDC
KP13259,KRD00J,ATA,서울특별시,영등포구,11R2,평택RDC
KP13260,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KP13261,KRD8U0,GFA,경기도,화성시,11R2,평택RDC
KP13262,KRDEM1,POA,경상북도,포항시 북구,11RD,칠곡RDC
KP13265,KRDE10,PLA,경상북도,경주시,11RD,칠곡RDC
KP13266,KRD980,CIA,강원도,원주시,11R2,평택RDC
KP13267,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KP13268,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KP13269,KRD840,GSA,경기도,광주시,11R2,평택RDC
KP13270,KRD900,CCA,강원도,강릉시,11R9,제천RDC
KP13272,KRD108,LNA,부산광역시,사상구,11RD,칠곡RDC
KP13273,KRDA92,EIA,충청북도,청주시 청원구,11RC,계룡RDC
KP13274,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP13275,KRD504,DBA,대전광역시,중구,11RC,계룡RDC
KP13276,KRD700,DQA,세종특별자치시,세종특별자치시,11RC,계룡RDC
KP13279,KRD800,HEA,경기도,가평군,11R2,평택RDC
KP13280,KRD8E1,FTA,경기도,안산시 상록구,11R2,평택RDC
KP13281,KRD604,NBA,울산광역시,중구,11RD,칠곡RDC
KP13282,KRD10F,LJA,부산광역시,해운대구,11RD,칠곡RDC
KP13284,KRD850,HAA,경기도,구리시,11R2,평택RDC
KP13286,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
KP13287,KRDED0,PAA,경상북도,영주시,11R9,제천RDC
KP13288,KRD503,DDA,대전광역시,유성구,11RC,계룡RDC
KP13290,KRD603,NEA,울산광역시,울주군,11RD,칠곡RDC
KP13291,KRDA60,ERA,충청북도,제천시,11R9,제천RDC
KP13292,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KP13294,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP13295,KRD204,OCA,대구광역시,북구,11RD,칠곡RDC
KP13296,KRDE00,OIA,경상북도,경산시,11RD,칠곡RDC
KP13297,KRD8H0,HGA,경기도,양주시,11R2,평택RDC
KP13298,KRDF50,LTA,경상남도,밀양시,11RD,칠곡RDC
KP13299,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KP13300,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KP13301,KRD001,AKA,서울특별시,강동구,11R2,평택RDC
KP13303,KRDC80,JRA,전라북도,익산시,11RC,계룡RDC
KP13304,KRD302,FFA,인천광역시,남동구,11R2,평택RDC
KP13305,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
KP13306,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KP13308,KRDE80,OQA,경상북도,상주시,11RD,칠곡RDC
KP13309,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KP13310,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
KP13313,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
KP13314,KRDD30,JFA,전라남도,광양시,11RC,계룡RDC
KP13315,KRDBE0,EAA,충청남도,홍성군,11R2,평택RDC
KP13316,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
KP13318,KRDCC0,KAA,전라북도,정읍시,11RC,계룡RDC
KP13319,KRD860,GDA,경기도,군포시,11R2,평택RDC
KP13320,KRD810,FJA,경기도,고양시 덕양구,11R2,평택RDC
KP13321,KRDEB0,PHA,경상북도,영덕군,11RD,칠곡RDC
KP13323,KRD503,DDA,대전광역시,유성구,11RC,계룡RDC
KP13324,KRD840,GSA,경기도,광주시,11R2,평택RDC
KP13355,KRD940,CFA,강원도,속초시,11R9,제천RDC
KP13362,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
KP13363,KRDD50,ILA,전라남도,나주시,11RC,계룡RDC
KP13365,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP13366,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP13367,KRDC20,JVA,전라북도,김제시,11RC,계룡RDC
KP13400,KRD10B,LKA,부산광역시,수영구,11RD,칠곡RDC
KP13402,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
KP13405,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KP13406,KRD005,ASA,서울특별시,광진구,11R2,평택RDC
KP13407,KRDE70,PCA,경상북도,봉화군,11R9,제천RDC
KP13408,KRD306,GIA,인천광역시,서구,11R2,평택RDC
KP13409,KRDEM1,POA,경상북도,포항시 북구,11RD,칠곡RDC
KP13411,KRD920,CPA,강원도,동해시,11R9,제천RDC
KP13412,KRD502,DCA,대전광역시,서구,11RC,계룡RDC
KP13413,KRDC10,JTA,전라북도,군산시,11RC,계룡RDC
KP13415,KRD305,FPA,경기도,부천시 원미구,11R2,평택RDC
KP13416,KRDE70,PBA,경상북도,봉화군,11R9,제천RDC
KP13417,KRD10F,LJA,부산광역시,해운대구,11RD,칠곡RDC
KP13420,KRDEM1,PNA,경상북도,포항시 북구,11RD,칠곡RDC
KP13423,KRD003,BAA,서울특별시,강서구,11R2,평택RDC
KP13425,KRD302,FFA,인천광역시,남동구,11R2,평택RDC
KP13426,KRD00I,BBA,서울특별시,양천구,11R2,평택RDC
KP13427,KRD301,FHA,인천광역시,계양구,11R2,평택RDC
KP13428,KRD8A0,FPA,경기도,부천시 원미구,11R2,평택RDC
KP13429,KRD203,OBA,대구광역시,동구,11RD,칠곡RDC
KP13430,KRD003,BAA,서울특별시,강서구,11R2,평택RDC
KP13431,KRDE10,PLA,경상북도,경주시,11RD,칠곡RDC
KP13432,KRDC10,JTA,전라북도,군산시,11RC,계룡RDC
KP13433,KRD700,DQA,세종특별자치시,세종특별자치시,11RC,계룡RDC
KP13434,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KP13435,KRD700,DQA,세종특별자치시,세종특별자치시,11RC,계룡RDC
KP13437,KRDE60,OTA,경상북도,문경시,11RD,칠곡RDC
KP13438,KRDB50,EDA,충청남도,보령시,11RC,계룡RDC
KP13439,KRDA93,EHA,충청북도,청주시 흥덕구,11RC,계룡RDC
KP13440,KRD00E,ANA,서울특별시,서초구,11R2,평택RDC
KP13441,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
KP13442,KRDBB1,DLA,충청남도,천안시 서북구,11R2,평택RDC
KP13443,KRDA91,EIA,충청북도,청주시 서원구,11RC,계룡RDC
KP13444,KRDB10,DGA,충청남도,공주시,11RC,계룡RDC
KP13446,KRD304,FFA,인천광역시,미추홀구,11R2,평택RDC
KP13447,KRD8M0,GKA,경기도,용인시 기흥구,11R2,평택RDC
KP13448,KRD202,OHA,대구광역시,달성군,11RD,칠곡RDC
KP13449,KRDEM0,PNA,경상북도,포항시 남구,11RD,칠곡RDC
KP13450,KRD10C,LIA,부산광역시,연제구,11RD,칠곡RDC
KP13452,KRDBB1,DLA,충청남도,천안시 서북구,11R2,평택RDC
KP13453,KRD8J0,GVA,경기도,여주시,11R9,제천RDC
KP13454,KRD980,CIA,강원도,원주시,11R9,제천RDC
KP13456,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KP13457,KRDF60,MPA,경상남도,사천시,11RD,칠곡RDC
KP13458,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
KP13459,KRDF50,LTA,경상남도,밀양시,11RD,칠곡RDC
KP13460,KRD306,FEA,인천광역시,서구,11R2,평택RDC
KP13461,KRD8I0,HDA,경기도,양평군,11R2,평택RDC
KP13462,KRDA93,EHA,충청북도,청주시 흥덕구,11RC,계룡RDC
KP13463,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP13464,KRDB20,DFA,충청남도,금산군,11RC,계룡RDC
KP13465,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KP13467,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP13468,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
KP13469,KRDBB1,DLA,충청남도,천안시 서북구,11R2,평택RDC
KP13470,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
KP13471,KRD00A,AGA,서울특별시,동대문구,11R2,평택RDC
KP13472,KRDG10,C73,제주특별자치도,제주시,11RB,제주RDC
KP13473,KRD205,ODA,대구광역시,서구,11RD,칠곡RDC
KP13474,KRD8C0,GFA,경기도,수원시 권선구,11R2,평택RDC
KP13475,KRD940,CFA,강원도,속초시,11R9,제천RDC
KP13479,KRD309,FAA,인천광역시,중구,11R2,평택RDC
KP13603,KRD304,FCA,인천광역시,미추홀구,11R2,평택RDC
KP13604,KRD8H0,HGA,경기도,양주시,11R2,평택RDC
KP13605,KRD106,LLA,부산광역시,부산진구,11RD,칠곡RDC
KP13606,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
KP13607,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KP13608,KRDAA0,EPA,충청북도,충주시,11R9,제천RDC
KP13609,KRDC70,JNA,전라북도,완주군,11RC,계룡RDC
KP13611,KRD8O0,HFA,경기도,의정부시,11R2,평택RDC
KP13612,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KP13613,KRD105,LFA,부산광역시,동래구,11RD,칠곡RDC
KP13619,KRD00I,BBA,서울특별시,양천구,11R2,평택RDC
KP13624,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KP13625,KRDFD0,MJA,경상남도,통영시,11RD,칠곡RDC
KP13626,KRD850,HAA,경기도,구리시,11R2,평택RDC
KP13627,KRD001,AKA,서울특별시,강동구,11R2,평택RDC
KP13628,KRD8O0,HFA,경기도,의정부시,11R2,평택RDC
KP13629,KRD810,FJA,경기도,고양시 덕양구,11R2,평택RDC
KP13630,KRD00I,BBA,서울특별시,양천구,11R2,평택RDC
KP13631,KRDC80,JRA,전라북도,익산시,11RC,계룡RDC
KP13632,KRDA91,EIA,충청북도,청주시 서원구,11RC,계룡RDC
KP13633,KRDB80,DKA,충청남도,서천군,11RC,계룡RDC
KP13634,KRD920,CPA,강원도,동해시,11R9,제천RDC
KP13638,KRD9A0,CNA,강원도,정선군,11R9,제천RDC
KP13639,KRD940,CFA,강원도,속초시,11R9,제천RDC
KP13642,KRDCA0,KGA,전라북도,장수군,11RC,계룡RDC
KP13643,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP13644,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
KP13645,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KP13646,KRDG10,NFA,제주특별자치도,제주시,11RB,제주RDC
KP13647,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KP13648,KRDF00,MLA,경상남도,거제시,11RD,칠곡RDC
KP13649,KRD102,LPA,부산광역시,기장군,11RD,칠곡RDC
KP13650,KRDC30,KDA,전라북도,남원시,11RC,계룡RDC
KP13651,KRDFC4,MIA,경상남도,창원시 진해구,11RD,칠곡RDC
KP13652,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
KP13653,KRDA40,ENA,충청북도,옥천군,11RC,계룡RDC
KP13654,KRD9E0,CMA,강원도,평창군,11R9,제천RDC
KP13655,KRD600,NAA,울산광역시,남구,11RD,칠곡RDC
KP13656,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KP13657,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP13658,KRDB10,DGA,충청남도,공주시,11RC,계룡RDC
KP13659,KRDC70,JNA,전라북도,완주군,11RC,계룡RDC
KP13660,KRD9F0,CSA,강원도,홍천군,11R9,제천RDC
KP13662,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KP13664,KRD9C0,CAA,강원도,춘천시,11R9,제천RDC
KP13665,KRD503,DDA,대전광역시,유성구,11RC,계룡RDC
KP13666,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KP13669,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
KP13670,KRD8F0,GNA,경기도,안성시,11R2,평택RDC
KP13671,KRDA50,ELA,충청북도,음성군,11R2,평택RDC
KP13672,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
KP13673,KRDCA0,KGA,전라북도,장수군,11RC,계룡RDC
KP13674,KRDE90,ONA,경상북도,성주군,11RD,칠곡RDC
KP13675,KRD604,NBA,울산광역시,중구,11RD,칠곡RDC
KP13676,KRD870,FNA,경기도,김포시,11R2,평택RDC
KP13677,KRD920,CPA,강원도,동해시,11R9,제천RDC
KP13678,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KP13679,KRD304,FCA,인천광역시,미추홀구,11R2,평택RDC
KP13680,KRDEB0,PHA,경상북도,영덕군,11RD,칠곡RDC
KP13681,KRD401,IDA,광주광역시,남구,11RC,계룡RDC
KP13682,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP13683,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KP13684,KRD980,CIA,강원도,원주시,11R9,제천RDC
KP13686,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
KP13687,KRD00I,BBA,서울특별시,양천구,11R2,평택RDC
KP13688,KRDB80,DKA,충청남도,서천군,11RC,계룡RDC
KP13690,KRD8A0,FPA,경기도,부천시 원미구,11R2,평택RDC
KP13691,KRD8F0,GNA,경기도,안성시,11R2,평택RDC
KP13692,KRD8L0,GJA,경기도,오산시,11R2,평택RDC
KP13693,KRD8C0,GFA,경기도,수원시 권선구,11R2,평택RDC
KP13694,KRD940,CFA,강원도,속초시,11R9,제천RDC
KP13695,KRD8A0,FPA,경기도,부천시 소사구,11R2,평택RDC
KP13696,KRDBC0,DTA,충청남도,청양군,11RC,계룡RDC
KP13697,KRD001,AKA,서울특별시,강동구,11R2,평택RDC
KP13698,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
KP13700,KRDA50,ELA,충청북도,음성군,11R9,제천RDC
KP13701,KRD00M,ABA,서울특별시,종로구,11R2,평택RDC
KP13702,KRD8A0,FPA,경기도,부천시 소사구,11R2,평택RDC
KP13703,KRD403,IBA,광주광역시,동구,11RC,계룡RDC
KP13704,KRDCB1,JLA,전라북도,전주시 완산구,11RC,계룡RDC
KP13705,KRD302,FFA,인천광역시,남동구,11R2,평택RDC
KP13707,KRD00L,AFA,서울특별시,은평구,11R2,평택RDC
KP13708,KRD8R0,GLA,경기도,평택시,11R2,평택RDC
KP13709,KRDE60,OTA,경상북도,문경시,11RD,칠곡RDC
KP13711,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KP13713,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP13714,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP13715,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP13716,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP13717,KRD8J0,GVA,경기도,여주시,11R9,제천RDC
KP13718,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KP13719,KRD810,FJA,경기도,고양시 덕양구,11R2,평택RDC
KP13720,KRDE60,OTA,경상북도,문경시,11RD,칠곡RDC
KP13721,KRDBB1,DLA,충청남도,천안시 서북구,11R2,평택RDC
KP13724,KRDEL0,OMA,경상북도,칠곡군,11RD,칠곡RDC
KP13726,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
KP13727,KRD206,OGA,대구광역시,수성구,11RD,칠곡RDC
KP13728,KRD8C0,GIA,경기도,수원시 권선구,11R2,평택RDC
KP13729,KRD404,ICA,광주광역시,서구,11RC,계룡RDC
KP13730,KRDCB1,JLA,전라북도,전주시 완산구,11RC,계룡RDC
KP13734,KRD100,LOA,부산광역시,강서구,11RD,칠곡RDC
KP13736,KRDCB1,JLA,전라북도,전주시 완산구,11RC,계룡RDC
KP13737,KRDFC1,MAA,경상남도,창원시 마산회원구,11RD,칠곡RDC
KP13738,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KP13740,KRD306,FEA,인천광역시,서구,11R2,평택RDC
KP13741,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP13742,KRD8B1,GRA,경기도,성남시 수정구,11R2,평택RDC
KP13743,KRD00O,AHA,서울특별시,중랑구,11R2,평택RDC
KP13744,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
KP13746,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
KP13747,KRD8J0,GVA,경기도,여주시,11R9,제천RDC
KP13748,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KP13750,KRDA60,ERA,충청북도,제천시,11R9,제천RDC
KP13751,KRDEM0,PNA,경상북도,포항시 남구,11RD,칠곡RDC
KP13753,KRD00C,AEA,서울특별시,마포구,11R2,평택RDC
KP13756,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
KP13757,KRDA93,EHA,충청북도,청주시 흥덕구,11RC,계룡RDC
KP13758,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
KP13760,KRDEK0,PFA,경상북도,청송군,11RD,칠곡RDC
KP13761,KRD8H0,HGA,경기도,양주시,11R2,평택RDC
KP13762,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KP13763,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KP13767,KRDF00,MLA,경상남도,거제시,11RD,칠곡RDC
KP13768,KRD302,FFA,인천광역시,남동구,11R2,평택RDC
KP13770,KRD309,FAA,인천광역시,중구,11R2,평택RDC
KP13771,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP13775,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
KP13777,KRD403,IAA,광주광역시,북구,11RC,계룡RDC
KP13778,KRDEM0,PNA,경상북도,포항시 남구,11RD,칠곡RDC
KP13779,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
KP13780,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
